District;Municipality;parish;DistrictCode;MunicipalityCode;parishCode_1
EVORA           ;Portel                     ;VERA CRUZ                     ;7;709;1110
EVORA           ;Redondo                    ;MONTOITO                      ;7;710;1111
EVORA           ;Redondo                    ;REDONDO                       ;7;710;1112
EVORA           ;Reguengos de Monsaraz      ;CORVAL                        ;7;711;1113
EVORA           ;Reguengos de Monsaraz      ;MONSARAZ                      ;7;711;1114
EVORA           ;Reguengos de Monsaraz      ;REGUENGOS DE MONSARAZ         ;7;711;1115
EVORA           ;Reguengos de Monsaraz      ;UF CAMPO E CAMPINHO           ;7;711;1116
EVORA           ;Vendas Novas               ;LANDEIRA                      ;7;712;1117
EVORA           ;Vendas Novas               ;VENDAS NOVAS                  ;7;712;1118
EVORA           ;Viana do Alentejo          ;AGUIAR                        ;7;713;1119
EVORA           ;Viana do Alentejo          ;ALCACOVAS                     ;7;713;1120
EVORA           ;Viana do Alentejo          ;VIANA DO ALENTEJO             ;7;713;1121
EVORA           ;Vila Viçosa                ;BENCATEL                      ;7;714;1122
EVORA           ;Vila Viçosa                ;CILADAS                       ;7;714;1123
EVORA           ;Vila Viçosa                ;N S CONCEICAO E SAO BARTOLOMEU;7;714;1124
EVORA           ;Vila Viçosa                ;PARDAIS                       ;7;714;1125
EVORA           ;Évora                      ;CANAVIAIS                     ;7;705;1126
EVORA           ;Évora                      ;NOSSA SENHORA DE MACHEDE      ;7;705;1127
EVORA           ;Évora                      ;NOSSA SENHORA GRACA DIVOR     ;7;705;1128
EVORA           ;Évora                      ;SAO BENTO DO MATO             ;7;705;1129
EVORA           ;Évora                      ;SAO MIGUEL DE MACHEDE         ;7;705;1130
EVORA           ;Évora                      ;TORRE DE COELHEIROS           ;7;705;1131
EVORA           ;Évora                      ;UF BACELO E SENHORA DA SAUDE  ;7;705;1132
EVORA           ;Évora                      ;UF EVORA                      ;7;705;1133
EVORA           ;Évora                      ;UF MALAGUEIRA HORTA FIGUEIRAS ;7;705;1134
EVORA           ;Évora                      ;UF N S TOUREGA E N S GUADALUPE;7;705;1135
EVORA           ;Évora                      ;UF S MANCOS S VICENTE PIGEIRO ;7;705;1136
EVORA           ;Évora                      ;UF SEBASTIAO GIESTEIRA BOA FE ;7;705;1137
FARO            ;Albufeira                  ;ALBUFEIRA E OLHOS DE AGUA     ;8;801;1138
FARO            ;Albufeira                  ;FERREIRAS                     ;8;801;1139
FARO            ;Albufeira                  ;GUIA                          ;8;801;1140
FARO            ;Albufeira                  ;PADERNE                       ;8;801;1141
FARO            ;Alcoutim                   ;GIOES                         ;8;802;1142
FARO            ;Alcoutim                   ;MARTIM LONGO                  ;8;802;1143
FARO            ;Alcoutim                   ;UF ALCOUTIM E PEREIRO         ;8;802;1144
FARO            ;Alcoutim                   ;VAQUEIROS                     ;8;802;1145
FARO            ;Aljezur                    ;ALJEZUR                       ;8;803;1146
FARO            ;Aljezur                    ;BORDEIRA                      ;8;803;1147
FARO            ;Aljezur                    ;ODECEIXE                      ;8;803;1148
FARO            ;Aljezur                    ;ROGIL                         ;8;803;1149
FARO            ;Castro Marim               ;ALTURA                        ;8;804;1150
FARO            ;Castro Marim               ;AZINHAL                       ;8;804;1151
FARO            ;Castro Marim               ;CASTRO MARIM                  ;8;804;1152
FARO            ;Castro Marim               ;ODELEITE                      ;8;804;1153
FARO            ;Faro                       ;MONTENEGRO                    ;8;805;1154
FARO            ;Faro                       ;SANTA BARBARA DE NEXE         ;8;805;1155
FARO            ;Faro                       ;UF CONCEICAO E ESTOI          ;8;805;1156
FARO            ;Faro                       ;UF FARO (SE E SAO PEDRO)      ;8;805;1157
FARO            ;Lagoa                      ;FERRAGUDO                     ;8;806;1158
FARO            ;Lagoa                      ;PORCHES                       ;8;806;1159
FARO            ;Lagoa                      ;UF ESTOMBAR E PARCHAL         ;8;806;1160
FARO            ;Lagoa                      ;UF LAGOA E CARVOEIRO          ;8;806;1161
FARO            ;Lagos                      ;LUZ                           ;8;807;1162
FARO            ;Lagos                      ;ODIAXERE                      ;8;807;1163
FARO            ;Lagos                      ;SAO GONCALO DE LAGOS          ;8;807;1164
FARO            ;Lagos                      ;UF BENSAFRIM BARAO SAO JOAO   ;8;807;1165
FARO            ;Loulé                      ;ALMANCIL                      ;8;808;1166
FARO            ;Loulé                      ;ALTE                          ;8;808;1167
FARO            ;Loulé                      ;AMEIXIAL                      ;8;808;1168
FARO            ;Loulé                      ;BOLIQUEIME                    ;8;808;1169
FARO            ;Loulé                      ;LOULE (SAO CLEMENTE)          ;8;808;1170
FARO            ;Loulé                      ;LOULE (SAO SEBASTIAO)         ;8;808;1171
FARO            ;Loulé                      ;QUARTEIRA                     ;8;808;1172
FARO            ;Loulé                      ;SALIR                         ;8;808;1173
FARO            ;Loulé                      ;UF QUERENCA TOR E BENAFIM     ;8;808;1174
FARO            ;Monchique                  ;ALFERCE                       ;8;809;1175
FARO            ;Monchique                  ;MARMELETE                     ;8;809;1176
FARO            ;Monchique                  ;MONCHIQUE                     ;8;809;1177
FARO            ;Olhão                      ;OLHAO                         ;8;810;1178
FARO            ;Olhão                      ;PECHAO                        ;8;810;1179
FARO            ;Olhão                      ;QUELFES                       ;8;810;1180
FARO            ;Olhão                      ;UF MONCARAPACHO E FUSETA      ;8;810;1181
FARO            ;Portimão                   ;ALVOR                         ;8;811;1182
FARO            ;Portimão                   ;MEXILHOEIRA GRANDE            ;8;811;1183
FARO            ;Portimão                   ;PORTIMAO                      ;8;811;1184
FARO            ;Silves                     ;ARMACAO DE PERA               ;8;813;1185
FARO            ;Silves                     ;SAO BARTOLOMEU DE MESSINES    ;8;813;1186
FARO            ;Silves                     ;SAO MARCOS DA SERRA           ;8;813;1187
FARO            ;Silves                     ;SILVES                        ;8;813;1188
FARO            ;Silves                     ;UF ALCANTARILHA E PERA        ;8;813;1189
FARO            ;Silves                     ;UF ALGOZ E TUNES              ;8;813;1190
FARO            ;São Brás de Alportel       ;SAO BRAS DE ALPORTEL          ;8;812;1191
FARO            ;Tavira                     ;CACHOPO                       ;8;814;1192
FARO            ;Tavira                     ;SANTA CATARINA FONTE BISPO    ;8;814;1193
FARO            ;Tavira                     ;SANTA LUZIA                   ;8;814;1194
FARO            ;Tavira                     ;UF CONCEICAO CABANAS TAVIRA   ;8;814;1195
FARO            ;Tavira                     ;UF LUZ TAVIRA SANTO ESTEVAO   ;8;814;1196
FARO            ;Tavira                     ;UF TAVIRA                     ;8;814;1197
FARO            ;Vila do Bispo              ;BARAO DE SAO MIGUEL           ;8;815;1198
FARO            ;Vila do Bispo              ;BUDENS                        ;8;815;1199
FARO            ;Vila do Bispo              ;SAGRES                        ;8;815;1200
FARO            ;Vila do Bispo              ;VILA DO BISPO E RAPOSEIRA     ;8;815;1201
FARO            ;Vila Real de Santo António ;MONTE GORDO                   ;8;816;1202
FARO            ;Vila Real de Santo António ;VILA NOVA DE CACELA           ;8;816;1203
FARO            ;Vila Real de Santo António ;VILA REAL DE SANTO ANTONIO    ;8;816;1204
GUARDA          ;Aguiar da Beira            ;CARAPITO                      ;9;901;1205
GUARDA          ;Aguiar da Beira            ;CORTICADA                     ;9;901;1206
GUARDA          ;Aguiar da Beira            ;DORNELAS                      ;9;901;1207
GUARDA          ;Aguiar da Beira            ;EIRADO                        ;9;901;1208
GUARDA          ;Aguiar da Beira            ;FORNINHOS                     ;9;901;1209
GUARDA          ;Aguiar da Beira            ;PENA VERDE                    ;9;901;1210
GUARDA          ;Aguiar da Beira            ;PINHEIRO                      ;9;901;1211
GUARDA          ;Aguiar da Beira            ;UF AGUIAR DA BEIRA E CORUCHE  ;9;901;1212
GUARDA          ;Aguiar da Beira            ;UF SEQUEIROS E GRADIZ         ;9;901;1213
GUARDA          ;Aguiar da Beira            ;UF SOUTO AGUIAR BEIRA VALVERDE;9;901;1214
GUARDA          ;Almeida                    ;ALMEIDA                       ;9;902;1215
GUARDA          ;Almeida                    ;CASTELO BOM                   ;9;902;1216
GUARDA          ;Almeida                    ;FREINEDA                      ;9;902;1217
GUARDA          ;Almeida                    ;FREIXO                        ;9;902;1218
GUARDA          ;Almeida                    ;MALHADA SORDA                 ;9;902;1219
GUARDA          ;Almeida                    ;NAVE DE HAVER                 ;9;902;1220
GUARDA          ;Almeida                    ;SAO PEDRO DE RIO SECO         ;9;902;1221
GUARDA          ;Almeida                    ;UF AMOREIRA PARADA E CABREIRA ;9;902;1222
GUARDA          ;Almeida                    ;UF AZINHAL PEVA E VALVERDE    ;9;902;1223
GUARDA          ;Almeida                    ;UF CAST MENDO ADE MONTEPEROBOL;9;902;1224
GUARDA          ;Almeida                    ;UF JUNCA E NAVES              ;9;902;1225
GUARDA          ;Almeida                    ;UF LEOMIL MIDO SENOURAS A NOVA;9;902;1226
GUARDA          ;Almeida                    ;UF MALPARTIDA E VALE DE COELHA;9;902;1227
GUARDA          ;Almeida                    ;UF MIUZELA E PORTO DE OVELHA  ;9;902;1228
GUARDA          ;Almeida                    ;VALE DA MULA                  ;9;902;1229
GUARDA          ;Almeida                    ;VILAR FORMOSO                 ;9;902;1230
GUARDA          ;Celorico da Beira          ;BARACAL                       ;9;903;1231
GUARDA          ;Celorico da Beira          ;CARRAPICHANA                  ;9;903;1232
GUARDA          ;Celorico da Beira          ;CASAS DO SOEIRO               ;9;903;1233
GUARDA          ;Celorico da Beira          ;FORNO TELHEIRO                ;9;903;1234
GUARDA          ;Celorico da Beira          ;LAJEOSA DO MONDEGO            ;9;903;1235
GUARDA          ;Celorico da Beira          ;LINHARES                      ;9;903;1236
GUARDA          ;Celorico da Beira          ;MACAL DO CHAO                 ;9;903;1237
GUARDA          ;Celorico da Beira          ;MESQUITELA                    ;9;903;1238
GUARDA          ;Celorico da Beira          ;MINHOCAL                      ;9;903;1239
GUARDA          ;Celorico da Beira          ;PRADOS                        ;9;903;1240
GUARDA          ;Celorico da Beira          ;RATOEIRA                      ;9;903;1241
GUARDA          ;Celorico da Beira          ;UF ACORES E VELOSA            ;9;903;1242
GUARDA          ;Celorico da Beira          ;UF CELORICO E VILA BOA MONDEGO;9;903;1243
GUARDA          ;Celorico da Beira          ;UF CORTICO VINHAS SALGUEIRAIS ;9;903;1244
GUARDA          ;Celorico da Beira          ;UF RAPA E CADAFAZ             ;9;903;1245
GUARDA          ;Celorico da Beira          ;VALE DE AZARES                ;9;903;1246
GUARDA          ;Figueira de Castelo Rodrigo;CASTELO RODRIGO               ;9;904;1247
GUARDA          ;Figueira de Castelo Rodrigo;ESCALHAO                      ;9;904;1248
GUARDA          ;Figueira de Castelo Rodrigo;FIGUEIRA DE CASTELO RODRIGO   ;9;904;1249
GUARDA          ;Figueira de Castelo Rodrigo;MATA DE LOBOS                 ;9;904;1250
GUARDA          ;Figueira de Castelo Rodrigo;UF ALGODRE V AFONSINH V AMARGO;9;904;1251
GUARDA          ;Figueira de Castelo Rodrigo;UF ALMOFALA E ESCARIGO        ;9;904;1252
GUARDA          ;Figueira de Castelo Rodrigo;UF CINCO VILAS E REIGADA      ;9;904;1253
GUARDA          ;Figueira de Castelo Rodrigo;UF COLMEAL E VILAR TORPIM     ;9;904;1254
GUARDA          ;Figueira de Castelo Rodrigo;UF F TORRAO Q P MARTIN P AGUIA;9;904;1255
GUARDA          ;Figueira de Castelo Rodrigo;VERMIOSA                      ;9;904;1256
GUARDA          ;Fornos de Algodres         ;ALGODRES                      ;9;905;1257
GUARDA          ;Fornos de Algodres         ;CASAL VASCO                   ;9;905;1258
GUARDA          ;Fornos de Algodres         ;FIGUEIRO DA GRANJA            ;9;905;1259
GUARDA          ;Fornos de Algodres         ;FORNOS DE ALGODRES            ;9;905;1260
GUARDA          ;Fornos de Algodres         ;INFIAS                        ;9;905;1261
GUARDA          ;Fornos de Algodres         ;MACEIRA                       ;9;905;1262
GUARDA          ;Fornos de Algodres         ;MATANCA                       ;9;905;1263
GUARDA          ;Fornos de Algodres         ;MUXAGATA                      ;9;905;1264
GUARDA          ;Fornos de Algodres         ;QUEIRIZ                       ;9;905;1265
GUARDA          ;Fornos de Algodres         ;UF CORTICO E VILA CHA         ;9;905;1266
GUARDA          ;Fornos de Algodres         ;UF JUNCAIS RUIVA E SOEIRO CHAO;9;905;1267
GUARDA          ;Fornos de Algodres         ;UF SOBRAL PICHORRO E FUINHAS  ;9;905;1268
GUARDA          ;Gouveia                    ;ARCOZELO                      ;9;906;1269
GUARDA          ;Gouveia                    ;CATIVELOS                     ;9;906;1270
GUARDA          ;Gouveia                    ;FOLGOSINHO                    ;9;906;1271
GUARDA          ;Gouveia                    ;GOUVEIA                       ;9;906;1272
GUARDA          ;Gouveia                    ;NESPEREIRA                    ;9;906;1273
GUARDA          ;Gouveia                    ;PACOS DA SERRA                ;9;906;1274
GUARDA          ;Gouveia                    ;RIBAMONDEGO                   ;9;906;1275
GUARDA          ;Gouveia                    ;SAO PAIO                      ;9;906;1276
GUARDA          ;Gouveia                    ;UF ALDEIAS MANGUALDE SERRA    ;9;906;1277
GUARDA          ;Gouveia                    ;UF FIGUEIRO SERRA FREIXO SERRA;9;906;1278
GUARDA          ;Gouveia                    ;UF MELO E NABAIS              ;9;906;1279
GUARDA          ;Gouveia                    ;UF MOIMENTA DA SERRA E VINHO  ;9;906;1280
GUARDA          ;Gouveia                    ;UF RIO TORTO E LAGARINHOS     ;9;906;1281
GUARDA          ;Gouveia                    ;VILA CORTES DA SERRA          ;9;906;1282
GUARDA          ;Gouveia                    ;VILA FRANCA DA SERRA          ;9;906;1283
